date	ouv	haut	bas	clot	vol	devise	
24/06/2003 00:00	94.15	95.18	94.01	95.18	292900	USD	
25/06/2003 00:00	95.42	95.49	93.45	93.66	1002800	USD	
26/06/2003 00:00	93.25	93.25	92.12	92.4	1423800	USD	
27/06/2003 00:00	92.55	92.55	91.55	92.07	735900	USD	
30/06/2003 00:00	91.92	92.52	91.68	92.5	541900	USD	
01/07/2003 00:00	92.15	92.49	91.51	91.69	449000	USD	
02/07/2003 00:00	91.2	92.07	91.11	91.92	338800	USD	
03/07/2003 00:00	91.7	91.71	90.6	90.6	559100	USD	
07/07/2003 00:00	90.28	90.59	90.02	90.02	465400	USD	
08/07/2003 00:00	90.43	90.48	89.63	90.1	389600	USD	
09/07/2003 00:00	90.53	90.69	90.11	90.39	270400	USD	
10/07/2003 00:00	90.69	90.75	90.12	90.36	718000	USD	
11/07/2003 00:00	90.3	90.79	90.21	90.79	389500	USD	
14/07/2003 00:00	90.68	90.87	89.63	89.75	465900	USD	
15/07/2003 00:00	89.54	89.86	87.4	87.65	3171100	USD	
16/07/2003 00:00	87.41	88.72	87.15	88.15	1205400	USD	
17/07/2003 00:00	87.33	88.04	87.18	87.88	1030600	USD	
18/07/2003 00:00	87.65	87.96	87.44	87.7	550800	USD	
21/07/2003 00:00	87.5	87.6	85.65	85.84	1267600	USD	
22/07/2003 00:00	85.97	86.36	85.44	86.26	1576900	USD	
23/07/2003 00:00	86.8	87.05	86.4	86.55	1374700	USD	
24/07/2003 00:00	85.9	86.08	85.55	85.79	701100	USD	
25/07/2003 00:00	85.98	86.62	85.4	85.56	1273500	USD	
28/07/2003 00:00	85.24	85.29	84.4	84.41	1268500	USD	
29/07/2003 00:00	84.18	85.35	83.26	83.26	2139300	USD	
30/07/2003 00:00	83.74	84.72	83.57	84.2	1963400	USD	
31/07/2003 00:00	83.69	83.71	82.23	82.95	4706400	USD	
01/08/2003 00:00	82.1	82.79	81.98	82.51	3061200	USD	
04/08/2003 00:00	82.48	83.22	82.35	83.22	1858700	USD	
05/08/2003 00:00	83.21	83.29	81.8	82.03	2413000	USD	
06/08/2003 00:00	82.5	83.77	82.37	83.65	2549700	USD	
07/08/2003 00:00	83.8	84.05	83.14	84	1796400	USD	
08/08/2003 00:00	84.34	84.79	83.65	83.66	2399100	USD	
11/08/2003 00:00	83.55	83.57	82.91	83.24	1355000	USD	
12/08/2003 00:00	83.42	83.65	82.8	82.85	1534200	USD	
13/08/2003 00:00	82.2	82.35	81.19	81.25	2258100	USD	
14/08/2003 00:00	81.44	82.1	80.91	82.05	1612300	USD	
15/08/2003 00:00	82.2	82.5	81.9	82	515100	USD	
18/08/2003 00:00	82.3	82.6	82.01	82.38	655300	USD	
19/08/2003 00:00	82.55	83.65	82.5	83.65	1086500	USD	
20/08/2003 00:00	83.83	83.87	82.74	83.2	503600	USD	
21/08/2003 00:00	83.06	83.45	82.42	83	783600	USD	
22/08/2003 00:00	82.95	83.85	82.9	83.37	413200	USD	
